id,source,Latitude,Longitude,Permanent_Identifier,GNIS_Name,GNIS_ID,dist_dd,Station,Description,Slope,notes,lake_abbv,FDate,Resolution,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,NHDPlusID,VPUID,NW
3611,centers,38.5769728894531,-106.394798296484,69200957,NA,NA,3.9845882635899e-4,NA,NA,NA,NA,NA,2003-02-03T16:00:00Z,2,0.01,NA,14020003000534,390,39004,0,0.00406432149130283,9.95138465793198e-7,41000700079690,1402,no
3612,centers,38.3622457691406,-108.237210410547,75547251,NA,NA,3.3166390256011e-4,NA,NA,NA,NA,NA,2003-03-13T16:00:00Z,2,0.011,NA,14020005001461,390,39004,0,0.00535248545635061,1.18295513633089e-6,41000700079713,1402,no
3613,centers,38.9144522564453,-108.104773003711,75557595,Dugger Reservoir,185280,8.6601438450047e-4,NA,NA,NA,NA,NA,2003-03-13T16:00:00Z,2,0.056,NA,14020005001412,390,39004,0,0.0138509064224323,5.84093430411329e-6,41000700079726,1402,no
3614,centers,39.0038665324219,-108.006979201953,75565177,Boulder Lake Reservoir,174722,6.2203227560813e-4,NA,NA,NA,NA,NA,2003-03-13T16:00:00Z,2,0.021,NA,14020005006603,390,39001,0,0.00625902787398529,2.20447008428066e-6,41000700079738,1402,no
3615,centers,39.0194696277344,-107.846200073828,75564061,Cole Reservoir Number 4,175335,6.4270666500866e-4,NA,NA,NA,NA,NA,2007-11-28T07:07:03Z,2,0.021,NA,14020005001374,390,39001,0,0.00616463064078999,2.15160731108971e-6,41000700079948,1402,no
3616,centers,39.0436220498047,-107.978603530273,75556881,Arch Slough,175281,0.00107062995475853,NA,NA,NA,NA,NA,2003-03-13T16:00:00Z,2,0.096,NA,14020005001484,390,39004,0,0.0173538935987937,9.94209953799023e-6,41000700079559,1402,no
3617,centers,39.0135380423828,-107.74769696543,68574394,Owens Reservoir,175401,8.9174138809871e-4,NA,NA,NA,NA,NA,2003-01-29T16:00:00Z,2,0.047,NA,14020004000697,390,39004,0,0.0117685329096028,4.88085058705796e-6,41000700079928,1402,no
3618,centers,39.004676525,-108.052394125,75565181,NA,NA,4.5169622576669e-4,NA,NA,NA,NA,NA,2003-03-13T16:00:00Z,2,0.011,NA,14020005001361,390,39001,0,0.00457088462812907,1.12618432538133e-6,41000700071942,1402,no
3619,centers,37.7353779667969,-108.361441765234,87445315,NA,NA,4.5602169537629e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002007901,390,39004,0,0.00437342655852677,1.11753091875604e-6,41000200057765,1403,no
3620,centers,37.7406709125,-108.5027741625,87443429,NA,NA,4.2193671861739e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002007742,390,39004,0,0.00428511646490734,1.16543168748621e-6,41000200057239,1403,no
3621,centers,37.7000848757813,-108.396411855469,87461813,NA,NA,4.3066390609797e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002001345,390,39004,0,0.00486221536889267,1.14517250757747e-6,41000200057886,1403,no
3622,centers,37.8860555105469,-107.845810922266,80684333,Alta Reservoir Number 3,199749,7.2593946784541e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.03878985,3418.6368,14030003000924,390,39009,0,0.00822276466872866,3.97275538543239e-6,41000200057540,1403,no
3623,centers,37.4223882675781,-108.317026731641,89630741,Joe Moore Reservoir,178847,0.00176080201801004,NA,NA,NA,NA,NA,2010-07-22T02:33:59Z,2,0.148,NA,14030002016142,390,39004,0,0.0171645242936453,1.50488312954974e-5,41000200057743,1403,no
3624,centers,38.3760424199219,-108.292093344922,80674917,NA,NA,4.9596953152809e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.015,NA,14030003000874,390,39001,0,0.0049992610842901,1.59176117729215e-6,41000200057941,1403,no
3625,centers,37.8106269775391,-108.355033124805,87433041,Belmear Lake,176557,8.1529140070095e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.099,NA,14030002001336,390,39004,0,0.0205310708343141,1.01101025886064e-5,41000200057981,1403,no
3626,centers,37.6825344789062,-108.560725088281,87443605,NA,NA,4.0421931271303e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.022,NA,14030002007812,390,39004,0,0.00949527770161554,2.28931486178242e-6,41000200057996,1403,no
3627,centers,37.7923399628906,-108.642138525391,87458429,Dry Lake,176462,4.3953346372183e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.023,NA,14030002001331,390,39001,0,0.00747273420246284,2.37462176599274e-6,41000200057371,1403,no
3628,centers,37.8880335360352,-107.763432690332,80684319,Blue Lake,187193,0.00217327243226466,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.19409644,3719.1696,14030003000927,390,39009,0,0.0187595233381345,1.98794500294313e-5,41000200057645,1403,no
3629,centers,37.6912419707031,-108.371894339453,87445433,NA,NA,5.0320519810712e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.012,NA,14030002007944,390,39004,0,0.00456836432402495,1.25266475610202e-6,41000200057665,1403,no
3630,centers,37.7982266503906,-108.744360833203,87458427,Glade Point Reservoir,176497,5.0660218580885e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.012,NA,14030002001329,390,39001,0,0.00423559212809226,1.20849686069547e-6,41000200057678,1403,no
3631,centers,37.5396823662292,-108.525899410883,120026919,McPhee Reservoir,196483,0.00898299498470794,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,17.54462277,2110.4352,14030002016139,390,39010,0,0.907953012751883,0.00178828879634684,41000200062791,1403,no
3632,centers,37.8871152529297,-107.840304689258,80684329,Alta Lakes,196909,6.8345262313265e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.02926101,3446.3736,14030003000926,390,39009,0,0.00756990101392127,2.99686095068557e-6,41000200063117,1403,no
3633,centers,37.8474777255859,-108.026977288477,87428561,Navajo Lake,176599,8.9177420371403e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.03424742,3399.7392,14030002001333,390,39009,0,0.00779205372251898,3.50572559242737e-6,41000200062905,1403,no
3634,centers,37.7509908023437,-107.976441342969,87443197,Barlow Lake,187490,4.4116084581724e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.01081575,2968.1424,14030002006364,390,39009,0,0.00417230925089125,1.10572939432666e-6,41000200063379,1403,no
3635,centers,38.1652727953125,-108.080881232813,80672721,Hotchkiss Reservoir,186131,5.8924319286228e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.021,NA,14030003000894,390,39004,0,0.00634552643384413,2.15207720219721e-6,41000200063540,1403,no
3636,centers,37.8737300447266,-107.777315123242,80680741,Lewis Lake,196892,3.5951427504745e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.03787042,3872.1792,14030003000930,390,39009,0,0.016453955574735,3.87794774795075e-6,41000200063553,1403,no
3637,centers,37.875296334375,-107.780188340625,80687473,NA,NA,4.3731303971635e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.017,NA,14030003000929,390,39004,0,0.00690212417681296,1.70001609920645e-6,41000200063565,1403,no
3638,centers,37.7132287625,-108.6150539875,87443497,Narraguinnep Reservoir,176645,3.9564729557109e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.012,NA,14030002008891,390,39004,0,0.00547692253676517,1.20277322517922e-6,41000200063592,1403,no
3639,centers,37.8907086660156,-107.881082312891,80670037,NA,NA,6.0655027818212e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.01633905,3021.4824,14030003004546,390,39009,0,0.00492480224147155,1.67350510370696e-6,41000200063199,1403,no
3640,centers,38.1917841539062,-107.942624163281,80671911,Hofmann Reservoir,188382,6.7080109437369e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.021,NA,14030003000892,390,39004,0,0.00561234448676425,2.18008495987089e-6,41000200063203,1403,no
3641,centers,37.8248275535156,-107.884868867578,80675041,Trout Lake,187483,0.00285897522488844,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.52616452,2959.608,14030003000935,390,39009,0,0.0333527898732225,5.38440846417858e-5,41000200063809,1403,no
3642,centers,37.7835366389648,-107.848848264355,80680781,Lake Hope,187537,0.00136312595230223,NA,NA,NA,NA,NA,2007-12-26T05:38:08Z,2,0.143,NA,14030003000940,390,39004,0,0.018793713822767,1.46226922212664e-5,41000200063679,1403,no
3643,centers,37.7944102759766,-108.380479379102,87455807,NA,NA,0.00104295634090574,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.055,NA,14030002001338,390,39004,0,0.0104187515485121,5.66141779128768e-6,41000200063482,1403,no
3644,centers,37.6662941626953,-108.359882256836,87445477,Long Draw Reservoir,176727,4.4050900502912e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.021,NA,14030002001355,390,39001,0,0.00704791963229383,2.11105909122034e-6,41000200064074,1403,no
3645,centers,37.5334965492187,-108.404292458594,87423827,NA,NA,4.7808773411622e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.021,NA,14030002006455,390,39004,0,0.00760664486366075,2.17004684436956e-6,41000200063690,1403,no
3646,centers,37.6641958410156,-108.544952018359,87443669,Summers Reservoir,176667,4.349187332369e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.019,NA,14030002001349,390,39004,0,0.00711126909494928,1.89366387857799e-6,41000200063934,1403,no
3647,centers,37.6826033589844,-108.547882750391,87443593,Red Lake,176664,3.2552189927323e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.017,NA,14030002001347,390,39004,0,0.00916223534335702,1.76042405675309e-6,41000200064070,1403,no
3648,centers,37.7796079328125,-108.646736254687,87458451,NA,NA,5.4807434158881e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.016,NA,14030002001335,390,39001,0,0.00484155568233833,1.63592879936491e-6,41000200064083,1403,no
3649,centers,37.7688596242528,-108.651072336176,87458467,NA,NA,5.1426836382045e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002008424,390,39001,0,0.0038616878049484,1.09224928770671e-6,41000200064309,1403,no
3650,centers,37.9129462757812,-107.914749255469,80670005,NA,NA,3.6118367254437e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.01,NA,14030003004533,390,39001,0,0.00445655892539527,1.01437422796323e-6,41000200064485,1403,no
3651,centers,37.7984297574707,-108.298426150732,87433049,Groundhog Reservoir,176542,0.00473516118723502,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,2.2031016,2657.856,14030002001339,390,39010,0,0.138776363856209,2.2537105058688e-4,41000200061950,1403,no
3652,centers,37.8958146871094,-107.889634613672,80670029,Cushman Lake,187085,4.094374185685e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.02351631,2916.3264,14030003000922,390,39009,0,0.00962619470531796,2.40876052362072e-6,41000200062390,1403,no
3653,centers,37.5503570375,-108.3779476625,87423795,NA,NA,4.2566230006404e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002006448,390,39004,0,0.00416627379393742,1.09325033218113e-6,41000200062198,1403,no
3654,centers,37.8706259171875,-108.365178120312,87432857,NA,NA,3.0700992870233e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.014,NA,14030002007002,390,39004,0,0.00668470948329436,1.46120801326122e-6,41000200062207,1403,no
3655,centers,37.9136180476563,-107.781642578906,80684293,Silver Lake,187180,5.4939885995117e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.01952126,3592.9824,14030003000919,390,39009,0,0.00647713604172449,2.00004746712826e-6,41000200062055,1403,no
3656,centers,37.8184429910156,-108.343271398047,87433015,Old Dunham Reservoir,176546,5.8059665902653e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.029,NA,14030002001332,390,39001,0,0.00936459803802174,2.9288264597856e-6,41000200062210,1403,no
3657,centers,37.9785871164063,-108.079715917969,80673579,NA,NA,7.9791496982991e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.05647423,2851.0992,14030003000912,390,39009,0,0.0105389180261277,5.79109012866834e-6,41000200062285,1403,no
3658,centers,37.7468627867187,-108.342934991406,87445243,NA,NA,4.9707377237745e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.014,NA,14030002007871,390,39004,0,0.0048372811308469,1.41774687336756e-6,41000200062549,1403,no
3659,centers,37.8834380189453,-108.057691924414,80673625,Woods Lake,176421,5.7877977898583e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.06711491,2872.1304,14030003000921,390,39009,0,0.0183881205679385,6.87346183867653e-6,41000200062873,1403,no
3660,centers,37.9137063419922,-108.353180964258,80674149,Lilylands Reservoir,176384,7.7608671040316e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.05687278,2467.0512,14030003000942,390,39009,0,0.0129334199045241,5.82690550640057e-6,41000200062874,1403,no
3661,centers,37.9889726734375,-108.084067495312,80673571,NA,NA,0.00173587286846449,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.11633756,2847.4416,14030003000911,390,39009,0,0.0126191945221494,1.19313754940721e-5,41000200062501,1403,no
3662,centers,37.8881400306641,-107.843101131055,80684323,Middle Alta Lake,200587,8.456395255142e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.03688156,3436.9248,14030003000925,390,39009,0,0.00877288464954291,3.77741174383365e-6,41000200062519,1403,no
3663,centers,37.8574453601563,-108.343643102344,87432885,Arrowhead Lake,176555,3.6549832438154e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002001327,390,39004,0,0.00542907065297029,1.14979065861985e-6,41000200062802,1403,no
3664,centers,37.5364655882812,-108.402959274219,87423823,NA,NA,4.7781591921607e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.021,NA,14030002001361,390,39004,0,0.00764294905341136,2.14012408001394e-6,41000200058545,1403,no
3665,centers,37.4926483839844,-108.411263925391,120012017,NA,NA,5.4289016447246e-4,NA,NA,NA,NA,NA,2004-03-16T05:34:02Z,2,0.032,NA,14030002008827,436,43601,0,0.00949534572580532,3.21931710111245e-6,41000200058760,1403,no
3666,centers,37.7790314046875,-108.327057192187,87433113,NA,NA,4.6246017126337e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.013,NA,14030002001341,390,39004,0,0.00474473026052708,1.37873460905074e-6,41000200058782,1403,no
3667,centers,37.69045200625,-108.36913766875,87445435,NA,NA,4.0362207385747e-4,NA,NA,NA,NA,NA,2007-12-06T06:16:22Z,2,0.01,NA,14030002007945,390,39004,0,0.0039805578029554,9.73437305856051e-7,41000200058423,1403,no
3668,centers,37.8242534691406,-108.740011876172,87458383,Corral Lake,176494,4.5721271765001e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.014,NA,14030002001325,390,39001,0,0.00471773584786426,1.44793241106488e-6,41000200063274,1403,no
3669,centers,38.073967875,-107.995064375,80682415,NA,NA,3.1052749709881e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.013,NA,14030003005699,390,39004,0,0.00646534867339636,1.30660192260728e-6,41000200058864,1403,no
3670,centers,38.3528551271484,-108.343266354883,80685565,Monument Lake,185906,4.4877210449895e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.024,NA,14030003000879,390,39004,0,0.0103943830416072,2.44242444132715e-6,41000200058871,1403,no
3671,centers,37.6584854521484,-108.598731976758,87443685,Ferris Reservoir,176668,4.6857262059678e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.032,NA,14030002008905,390,39004,0,0.0134399445741832,3.25484821877732e-6,41000200058680,1403,no
3672,centers,37.7750019245117,-108.65445468877,87458457,Glade Lake,176485,0.00162684256757067,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.191,NA,14030002001337,390,39001,0,0.0227138169978151,1.95310151726843e-5,41000200058691,1403,no
3673,centers,37.8973933390625,-107.949613682812,80670027,NA,NA,4.8773349537304e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.01,NA,14030003004543,390,39004,0,0.00394996330350371,1.07032179666942e-6,41000200059076,1403,no
3674,centers,37.8161968078125,-107.851427214063,80680771,NA,NA,4.8413917569243e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.01,NA,14030003005554,390,39004,0,0.0036985580709692,9.98267128020379e-7,41000200059439,1403,no
3675,centers,37.83455105625,-107.88222641875,80675039,Priest Lakes,187474,6.2212596840989e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.03196626,2916.3264,14030003000934,390,39009,0,0.00806343458476958,3.27165208317343e-6,41000200059309,1403,no
3676,centers,37.6956641078125,-108.594269626563,87443567,Long Park Reservoir,176654,3.8695435158482e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.013,NA,14030002001344,390,39004,0,0.00626207530452325,1.32694126699789e-6,41000200059360,1403,no
3677,centers,38.0261986222656,-108.204827544141,80670899,Point Reservoir,186222,9.2331235955717e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.03226799,2545.6896,14030003000908,390,39009,0,0.00663108516220734,3.3110088963852e-6,41000200059769,1403,no
3678,centers,38.0595897207031,-108.044238778516,80681069,NA,NA,3.2947483347073e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.012,NA,14030003000906,390,39004,0,0.00519579385465146,1.26238971830939e-6,41000200059195,1403,no
3679,centers,37.4978046410156,-108.080240126172,87455347,NA,NA,6.3376972567261e-4,NA,NA,NA,NA,NA,2007-12-06T06:34:00Z,2,0.05,NA,14030002001368,390,39004,0,0.0145133033697092,5.12654894408629e-6,41000200059688,1403,no
3680,centers,37.7058461703125,-108.031029423437,120012018,NA,NA,8.7800789090763e-4,NA,NA,NA,NA,NA,2004-03-16T05:34:02Z,2,0.052,NA,14030002001352,436,43624,0,0.0110466119547502,5.35354877005487e-6,41000200060019,1403,no
3681,centers,37.8596123488281,-108.367150358984,87432877,Morrison Lake,176556,6.4764685713211e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.03578534,2336.5968,14030002001326,390,39010,0,0.0121053893799459,3.66372605528938e-6,41000200060031,1403,no
3682,centers,37.711151675000004,-108.520791325,87443503,NA,NA,2.9948884956782e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002001343,390,39004,0,0.00577076835916391,1.17336479188582e-6,41000200060355,1403,no
3683,centers,37.4184780282227,-108.384516365137,87427937,Summit Reservoir,202609,0.00372099409385085,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,1.380715,2251.8624,14030002001381,390,39010,0,0.103226055967972,1.4053285367253e-4,41000200060333,1403,no
3684,centers,37.6878929015625,-108.559224017188,87443587,NA,NA,3.3286742723305e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.013,NA,14030002007805,390,39004,0,0.00671845806722703,1.32164654028984e-6,41000200060597,1403,no
3685,centers,37.8382947136719,-108.385976129297,87455715,NA,NA,4.3617437904938e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.021,NA,14030002001328,390,39004,0,0.00754916222952206,2.10490385347131e-6,41000200061849,1403,no
3686,centers,37.9116875871094,-107.743665113672,80673533,Ingram Lake,187292,3.4361007975528e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.0112548,3657.9048,14030003004855,390,39009,0,0.00649430322381947,1.15308193863484e-6,41000200061689,1403,no
3687,centers,38.4512509589844,-108.461487491016,80683779,NA,NA,2.9857474574468e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.011,NA,14030003005804,390,39004,0,0.00558816340105414,1.08570106554469e-6,41000200061711,1403,no
3688,centers,37.7016790382812,-108.520684642969,87443531,NA,NA,5.3854723030861e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.021,NA,14030002007784,390,39004,0,0.00662912617339959,2.19184050431665e-6,41000200060836,1403,no
3689,centers,37.6878011742187,-108.310985053906,87445439,Geren Reservoir,176730,4.7120098765654e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.014,NA,14030002001348,390,39001,0,0.00533483335745813,1.40326486675566e-6,41000200060837,1403,no
3690,centers,38.707653390918,-108.703115966895,62503339,Big Creek Reservoir,185444,6.7684032562181e-4,NA,NA,NA,NA,NA,2002-11-26T16:00:00Z,2,0.045,NA,14030004000596,390,39004,0,0.0138282482292655,4.63436438338626e-6,41000200060873,1403,no
3691,centers,37.6670580015625,-108.496084326562,87461925,NA,NA,3.6835221242111e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002001350,390,39004,0,0.00514894578858175,1.09699515214522e-6,41000200061105,1403,no
3692,centers,37.91986653125,-107.91090553125,80669999,NA,NA,4.1572307674711e-4,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.01,NA,14030003004530,390,39001,0,0.00395080819046276,1.0508645167345e-6,41000200060909,1403,no
3693,centers,38.7281860810547,-108.671237575195,62503321,Casto Reservoir,185445,8.1462978347899e-4,NA,NA,NA,NA,NA,2007-12-26T02:31:00Z,2,0.114,NA,14030004000595,390,39004,0,0.0268180995476633,1.17618555457347e-5,41000200060946,1403,no
3694,centers,37.9331081234375,-107.796570951563,80684285,NA,NA,0.00102928042079958,NA,NA,NA,NA,NA,2003-04-15T17:00:00Z,2,0.178,NA,14030003006287,436,43625,0,0.0243148584903522,1.82593646099602e-5,41000200060949,1403,no
3695,centers,37.4375339859375,-108.305187757812,87441261,NA,NA,4.3491013738942e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.013,NA,14030002001373,390,39004,0,0.00503754545436702,1.35507468246488e-6,41000200061538,1403,no
3696,centers,37.6418625138672,-108.533415814648,87443705,Hinchman Reservoir,176679,4.5804002240153e-4,NA,NA,NA,NA,NA,2012-12-17T16:00:00Z,2,0.03494366,NA,14030002008913,390,39001,0,0.013189600788328,3.56724268558231e-6,41000200061414,1403,no
3697,centers,37.7821557507813,-108.346883042969,87433097,NA,NA,2.6666485669102e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.011,NA,14030002001340,390,39004,0,0.00628265309760987,1.12464981426321e-6,41000200058309,1403,no
3698,centers,37.6776267699219,-108.592689918359,87443627,Cabin Reservoir,176656,4.3450681588067e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.024,NA,14030002001346,390,39004,0,0.0107455702381671,2.49696231002598e-6,41000200058109,1403,no
3699,centers,37.7003231148437,-108.013805244531,87452803,NA,NA,2.9637772096358e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.012,NA,14030002008148,390,39004,0,0.00613903222659157,1.25538740053605e-6,41000200058114,1403,no
3700,centers,37.4326992673828,-108.400178108008,87427931,Lost Canyon Reservoir,178816,4.6646372289798e-4,NA,NA,NA,NA,NA,2003-06-18T17:00:00Z,2,0.046,NA,14030002001372,390,39004,0,0.0174195741071586,4.69321489433849e-6,41000200060818,1403,no
